,parent_event_id,main_event,sub_events,UUID,Event_ID_decimal,Event_Type,Main_Event,Hazard,Source,Event_Name,Location,GID(s),Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Units,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
69,47,2yD58bh,[],BG2F2AQ,47.01,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,"['Cairns&Queensland&Australia', 'Mareeba&Queensland&Australia']","['AUS.7_1,AUS.7.13_1,']",2000,2,27,2000,2,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40001,50001,20,60,NULL,NULL,NULL,NULL,NULL,100000001,200000001,AUD,No,NULL
70,47,2yD58bh,[],midXsNi,47.02,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,['Northern Territory&Australia'],['AUS.6_1'],2000,3,1,2000,3,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,47,2yD58bh,[],nwsfBf5,47.03,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,['Western Australia&Australia'],['AUS.11_1'],2000,3,5,2000,3,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,52,,"['SAW6TEB', 'eaYH2UW', 'T4R5frW', 'PJePfVo', 'GvpH7Ws', 'NaVVPb2', 'oqp6csR', 'DmD4pJo', 'pDNyieY', 'ReQreiY']",HuLCtDc,52.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,"['Maldives', 'India', 'Pakistan', 'Oman']","['MDV,IND,PAK,OMN']",2019,6,10,2019,6,18,12,13,8,8,200000,400000,NULL,NULL,6500000,6700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140000,140000,USD,No,NULL
77,52,HuLCtDc,[],SAW6TEB,52.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Gujarat&India'],['IND.11_1'],2019,6,11,2019,6,18,2,2,6,6,210000,410000,NULL,NULL,NULL,NULL,15,16,NULL,NULL,NULL,NULL,NULL,10000000,10000000,INR,No,NULL
78,52,HuLCtDc,[],eaYH2UW,52.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Diu&India'],['IND.9.2_1'],2019,6,12,2019,6,18,NULL,NULL,NULL,NULL,10000,10000,NULL,NULL,NULL,NULL,20,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,52,HuLCtDc,[],T4R5frW,52.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Ullal&Dakshina Kannada&India'],['IND.16.12_1'],2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,52,HuLCtDc,[],PJePfVo,52.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Porbandar&Gujarat&India'],['IND.11.25.2_1'],2019,6,13,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,10000000,10000000,INR,No,NULL
81,52,HuLCtDc,[],GvpH7Ws,52.05,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['southern Gujarat&India'],['IND.11_1'],2019,6,10,2019,6,18,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,52,HuLCtDc,[],NaVVPb2,52.06,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Mumbai&India'],['IND.20.17_1'],2019,6,12,2019,6,12,9,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,52,HuLCtDc,[],oqp6csR,52.07,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Delhi&India'],['IND.25.1.1_1'],2019,6,12,2019,6,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,52,HuLCtDc,[],DmD4pJo,52.08,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Veraval&Gujarat&India'],['IND.11.13.3_1'],2019,6,10,2019,6,18,1,1,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,52,HuLCtDc,[],pDNyieY,52.09,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,"['Al Suwaih&Al Batinah North&Oman', 'Ras al Hadd&South Ash Sharqiyah&Oman']","['OMN.2_1,OMN.7_1']",2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,52,HuLCtDc,[],ReQreiY,52.10,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,['Southern Pakistan&Pakistan'],['PAK'],2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,53,,[],4i3S85W,53.00,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Tropical_Storm_Erika,Hurricane Maria   ,['Dominica'],['DMA'],2017,9,18,2017,9,19,NULL,NULL,65,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3690000000,3690000000,XCD,No,NULL
88,54,,"['GGxykX8', 'n46LYB3']",jiMfLHz,54.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Cyclone_Monica,Cyclone Monica   ,"['Papua New Guinea', 'Australia']","['PNG,AUS']",2006,4,16,2006,4,28,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5100000,5100000,USD,No,NULL
89,54,jiMfLHz,[],GGxykX8,54.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Cyclone_Monica,Cyclone Monica   ,['Northern Territory&Australia'],['AUS.6_1'],2006,4,24,2006,4,26,NULL,NULL,NULL,NULL,337,337,NULL,NULL,0,2000,12,12,1600000,1600000,AUD,No,NULL,5000000,5000000,AUD,No,NULL
90,54,jiMfLHz,[],n46LYB3,54.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Cyclone_Monica,Cyclone Monica   ,['Queensland&Australia'],['AUS.7_1'],2006,4,17,2006,4,28,NULL,NULL,NULL,NULL,0,0,NULL,NULL,703,703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,55,,"['tCiuyFD', 'zqoJ86S']",vQLLyfB,55.00,Single,Wildfire,['Wildfire'],https://en.wikipedia.org/wiki/Electra_Fire_(2022),Electra Fire (2022)   ,['California&United States'],['USA.5_1'],2022,7,4,2022,7,28,1,1,0,0,0,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,55,vQLLyfB,[],tCiuyFD,55.01,Single,Wildfire,[''],https://en.wikipedia.org/wiki/Electra_Fire_(2022),Electra Fire (2022)   ,['Amador County&California&US'],['USA.5.3_1'],2022,7,4,2022,7,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,55,vQLLyfB,[],zqoJ86S,55.02,Single,Wildfire,[''],https://en.wikipedia.org/wiki/Electra_Fire_(2022),Electra Fire (2022)   ,['Calaveras County&California&US'],['USA.5.5_1'],2022,7,4,2022,7,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,56,,"['yqcLked', 'DWrDMru', 'c7hyUZ6']",RksjFYQ,56.00,Single,Extratropical Storm/Cyclone,"['Wind', 'Flood', 'Hail']",https://en.wikipedia.org/wiki/2008_Queensland_storms,2008 Queensland storms   ,['Queensland&Australia'],['AUS.7_1'],2008,11,16,2008,11,20,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000000,95000000,AUD,No,NULL,500000000,500000000,AUD,No,NULL
95,56,RksjFYQ,[],yqcLked,56.01,Single,Extratropical Storm/Cyclone,"['Wind', 'Flood', 'Hail']",https://en.wikipedia.org/wiki/2008_Queensland_storms,2008 Queensland storms   ,"['The Gap&Brisbane&Queensland&Australia', 'Kenmore&Brinsbane&Queensland&Australia', 'Arana Hills&Moreton Bay&Queensland&Australia', 'Albany Creek&Moreton Bay&Queensland&Australia']","['AUS.7.8_1,AUS.7.44_1']",2008,11,16,2008,11,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3030,5040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,56,RksjFYQ,[],DWrDMru,56.02,Single,Extratropical Storm/Cyclone,"['Wind', 'Flood', 'Hail']",https://en.wikipedia.org/wiki/2008_Queensland_storms,2008 Queensland storms   ,['Paddington&Brisbane&Queensland&Australia'],['AUS.7.8_1'],2008,11,19,2008,11,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,56,RksjFYQ,[],c7hyUZ6,56.03,Single,Extratropical Storm/Cyclone,"['Wind', 'Flood', 'Hail']",https://en.wikipedia.org/wiki/2008_Queensland_storms,2008 Queensland storms   ,['Blackwater&Central Highlands&Queensland&Australia'],['AUS.7.16_1'],2008,11,20,2008,11,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,57,,"['ypgaGjh', 'uvaf3WW', 'XQMAR8B', 'GM7KUke', '3febiNV', '7DGr3Qz']",jw63rN8,57.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,"['Philippines', 'Taiwan', 'China']","['PHL,TWN,CHN']",2007,8,12,2007,8,24,NULL,NULL,44,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,692000000,692000000,USD,Yes,2020,693000001,694000001,USD,No,NULL
99,57,jw63rN8,[],ypgaGjh,57.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,['Manila&Metropilitan Manila&Philippines'],['PHL.47.6_1'],2007,8,15,2007,8,17,NULL,NULL,3,4,100,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,57,jw63rN8,[],uvaf3WW,57.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,['Taiwan'],['TWN'],2007,8,18,2007,8,18,NULL,NULL,1,1,1000,3000,NULL,NULL,9000,9000,NULL,NULL,1140000000,1140000000,TWD,No,NULL,NULL,NULL,NULL,NULL,NULL
101,57,jw63rN8,[],XQMAR8B,57.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,['Fujian&China'],['CHN.4_1'],2007,8,18,2007,8,24,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,57,jw63rN8,[],GM7KUke,57.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,['Zhejiang&China'],['CHN.31_1'],2007,8,18,2007,8,24,60,70,13,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,57,jw63rN8,[],3febiNV,57.05,Single,Tropical Storm/Cyclone,['Landslide'],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,"['Fujian&China', 'Zhejiang&China', 'Jiangxi&China', 'Hunan&China']","['CHN.4_1,CHN.31_1,CHN.16_1,CHN.14_1']",2007,8,12,2007,8,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000000000,5000000000,CNY,No,NULL
104,57,jw63rN8,[],7DGr3Qz,57.06,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Typhoon_Sepat,Typhoon Sepat   ,['China'],['CHN'],2007,8,19,2007,8,24,NULL,NULL,39,39,900001,1000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,58,,"['DMuyc5P', 'dLkfYhT', 'jThTWJ3', 'LvKoSsF', 'U4xK35u', 'nqmz4LN', '6BNMG74', 'csLbbJo', '4gznZqL']",j5UVL7e,58.00,Single,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,"['Western North America', 'the United States', 'Canada']","['G-WNA,USA,CAN']",2021,6,25,2021,7,7,NULL,NULL,914,1400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,58,j5UVL7e,[],DMuyc5P,58.01,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Canada'],['CAN'],2021,6,25,2021,7,7,NULL,NULL,808,809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,58,j5UVL7e,[],dLkfYhT,58.02,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['British Columbia&Canada'],['CAN.2_1'],2021,6,25,2021,7,1,NULL,NULL,619,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,58,j5UVL7e,[],jThTWJ3,58.03,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Alberta&Canada'],['CAN.1_1'],2021,6,29,2021,7,1,NULL,NULL,66,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,58,j5UVL7e,[],LvKoSsF,58.04,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Oregon&US'],['USA.38_1'],2021,6,26,2021,7,7,NULL,NULL,116,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,58,j5UVL7e,[],U4xK35u,58.05,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Multnomah County&Oregon&the US'],['USA.38.26_1'],2021,6,26,2021,7,7,NULL,NULL,72,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,58,j5UVL7e,[],nqmz4LN,58.06,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Washington State&US'],['USA.48_1'],2021,6,25,2021,7,7,NULL,NULL,115,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,58,j5UVL7e,[],6BNMG74,58.07,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['Idaho&US'],['USA.13_1'],2021,6,25,2021,7,7,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,58,j5UVL7e,[],csLbbJo,58.08,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['the United States'],['USA'],2021,6,25,2021,7,7,NULL,NULL,593,692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8900000000,9000000000,USD,No,NULL
114,58,j5UVL7e,[],4gznZqL,58.09,Single,Extreme Temperature,[''],https://en.wikipedia.org/wiki/2021_Western_North_America_heat_wave,2021 Western North America heat wave   ,['the United States'],['USA'],2021,7,25,2021,7,30,2700,2900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,59,,"['DzydBVd', 'wUYEjBG', 'xtVeKeC', '4TgADQf', 'dEG5DVH', 'xpsZpCh', 'daLFBn3', 'D6CyreH', '8Kf9927', '6j8bfes', 'kS2Cv6Q', 'LYy9wxZ', 'kjh2mLe', 'PtfUzHj']",xsVJtVH,59.00,Single,Tropical Storm/Cyclone,"['Wind', 'Flood']",https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,"['the United States', 'Bahamas', 'Canada']","['USA,BHS,CAN']",2005,9,6,2005,9,23,NULL,NULL,3,3,2001,3001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70000000,70000000,USD,No,NULL
117,59,xsVJtVH,[],DzydBVd,59.01,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['North Carolina&the US'],['USA.34_1'],2005,9,14,2005,9,16,NULL,NULL,1,1,NULL,NULL,NULL,NULL,240001,250001,1501,1601,35000000,35000000,USD,No,NULL,70000000,70000000,USD,No,NULL
118,59,xsVJtVH,[],wUYEjBG,59.02,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Franklin County&North Carolina&the US'],['USA.34.35_1'],2005,9,14,2005,9,15,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,59,xsVJtVH,[],xtVeKeC,59.03,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Carteret County&North Carolina&the US'],['USA.34.16_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,25,25,NULL,NULL,NULL,NULL,126,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,59,xsVJtVH,[],4TgADQf,59.04,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['New Hanover County&North Carolina&the US'],['USA.34.65_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,95,96,NULL,NULL,NULL,NULL,636,636,NULL,NULL,NULL,NULL,NULL,4900000,4900000,USD,No,NULL
121,59,xsVJtVH,[],dEG5DVH,59.05,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Pender County&North Carolina&the US'],['USA.34.71_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,408,608,NULL,NULL,NULL,NULL,NULL,1500000,1500000,USD,No,NULL
122,59,xsVJtVH,[],xpsZpCh,59.06,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Onslow County&North Carolina&the US'],['USA.34.67_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,388,388,NULL,NULL,NULL,NULL,NULL,1200000,1200000,USD,No,NULL
123,59,xsVJtVH,[],daLFBn3,59.07,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Dare County&North Carolina&the US'],['USA.34.28_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19500,19500,USD,No,NULL
124,59,xsVJtVH,[],D6CyreH,59.08,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Ocracoke&Hyde County&North Carolina&the US'],['USA.34.48_1'],2005,9,11,2005,9,11,NULL,NULL,NULL,NULL,700,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,59,xsVJtVH,[],8Kf9927,59.09,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Brunswick County&North Carolina&the US'],['USA.34.10_1'],2005,9,14,2005,9,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,59,xsVJtVH,[],6j8bfes,59.10,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Florida&the US'],['USA.10_1'],2005,9,14,2025,9,23,NULL,NULL,1,1,13,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,59,xsVJtVH,[],kS2Cv6Q,59.11,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Palm Beach Shores&Palm Beach&Florida&the US'],['USA.10.50_1'],2005,9,12,2005,9,12,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,59,xsVJtVH,[],LYy9wxZ,59.12,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['South Carolina&the US'],['USA.41_1'],2005,9,6,2025,9,23,NULL,NULL,NULL,NULL,1000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,59,xsVJtVH,[],kjh2mLe,59.13,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,"['Horry&South Carolina&the US', 'Georgetown&South Carolina&the US ']","['USA.41.26_1,USA.41.22_1']",2005,9,13,2005,9,13,NULL,NULL,1,1,25,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,59,xsVJtVH,[],PtfUzHj,59.14,Single,Tropical Storm/Cyclone,[''],https://en.wikipedia.org/wiki/Hurricane_Ophelia_(2005),Hurricane Ophelia (2005)   ,['Nova Scotia&Canada'],['CAN.7_1'],2005,9,18,2005,9,19,NULL,NULL,1,1,NULL,NULL,NULL,NULL,130,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,60,,"['JbY8seq', 'o88xMJw', 'rrUwSZo', 'tBHaTsK', 'hGFG9WR', 'zjD6T8j']",kczHMnR,60.00,Single,Flood,['Flood'],https://en.wikipedia.org/wiki/2017_West_Bengal_floods,2017 West Bengal floods   ,"['West Bengal&India', 'Jharkhand&India']","['IND.36_1,IND.15_1']",2017,7,NULL,2017,8,NULL,NULL,NULL,152,153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140000000000,140000000000,INR,NO,NULL
132,60,kczHMnR,[],JbY8seq,60.01,Single,Flood,[''],https://en.wikipedia.org/wiki/2017_West_Bengal_floods,2017 West Bengal floods   ,"['Dhaniakhali&Hugli District&West Bengal&India', 'Ghatal&Paschim Medinipur District&West Bengal&India']","['IND.36.8_1,IND.36.16.1_1']",2017,7,NULL,2017,8,NULL,NULL,NULL,50,60,2301,2301,NULL,NULL,1000000,3000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,60,kczHMnR,[],o88xMJw,60.02,Single,Flood,[''],https://en.wikipedia.org/wiki/2017_West_Bengal_floods,2017 West Bengal floods   ,['West Bengal&India'],['IND.36_1'],2017,7,NULL,2017,8,NULL,NULL,NULL,NULL,NULL,47001,48001,NULL,NULL,2700000,2700000,52228,52230,NULL,NULL,NULL,NULL,NULL,5520000000,5540000000,INR,No,NULL
134,60,kczHMnR,[],rrUwSZo,60.03,Single,Flood,[''],https://en.wikipedia.org/wiki/2017_West_Bengal_floods,2017 West Bengal floods   ,['Jharkhand&India'],['IND.15_1'],2017,8,1,2017,8,NULL,NULL,NULL,8,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
